cand_id,elected_via,area_district,incumbent,list_state,list_no,gender,birthyear,mean_share_mp,mean_distance,n
9380,Direct,10514.119223408437,1,Bayern,36,male,1959,0.7972972972972973,40.04054054054054,74
9386,List,21146.689566539004,1,Hessen,1,female,1961,0.03773584905660377,166.95283018867926,212
9394,Direct,3449.9837510279017,1,Hessen,6,female,1975,0.532,31.114,500
9446,List,16317.534155801935,1,Thüringen,2,male,1967,0.689119170984456,19.678756476683937,193
9451,Direct,14163.390959486042,1,Bayern,NA,male,1981,0.7575757575757576,10.98989898989899,198
9537,Direct,16357.762377921255,1,Rheinland-Pfalz,9,female,1960,0.8288288288288288,29.015015015015017,333
9639,Direct,1299.7241694929098,0,Nordrhein-Westfalen,31,male,1976,0.7227722772277227,47.42291371994342,707
9640,Direct,7585.731317724725,1,Bayern,14,female,1970,0.7701375245579568,33.445972495088405,509
9648,List,11820.353998450508,1,Rheinland-Pfalz,2,male,1982,0.4583333333333333,61.5,24
9652,List,4366.010763125965,0,Nordrhein-Westfalen,1,male,1979,0.05128205128205128,227.34358974358975,195
9711,Direct,11120.226331923619,1,Hessen,3,female,1963,0.6143958868894601,37.789203084832906,389
9714,List,5891.906950955195,1,Sachsen-Anhalt,1,male,1965,0.6228070175438597,58.86842105263158,114
9762,Direct,877.7007556150339,0,Bayern,20,male,1955,0.8214285714285714,32.33571428571429,140
9822,List,14247.875404331016,0,Nordrhein-Westfalen,7,male,1951,0.17073170731707318,119.32926829268293,82
9833,Direct,529.1486981029283,1,Berlin,3,male,1975,0.8606060606060606,27.63939393939394,330
9841,Direct,14729.58219267879,1,Bayern,7,female,1975,0.7549857549857549,45.6951566951567,351
9869,List,8000.90918153201,0,Saarland,1,male,1979,0.4189723320158103,76.31818181818181,506
9931,Direct,519.0104581018846,1,Berlin,3,female,1961,0.7558139534883721,60.97441860465116,430
9970,List,30001.69264122936,1,Niedersachsen,10,female,1964,0.8131868131868132,22.186813186813186,182
10048,Direct,14073.431939302123,1,Sachsen,4,female,1979,0.7768762677484787,29.030425963488845,493
10154,Direct,4478.22824101569,0,Hessen,12,female,1967,0.7746478873239436,28.045774647887324,284
10167,List,7167.136448458114,0,Hessen,5,male,1968,0.4,84.33513513513513,185
10240,List,7517.429631227373,0,Sachsen,2,male,1959,0.48148148148148145,67.51851851851852,81
10289,List,6695.588139143498,1,Baden-Württemberg,7,female,1971,0.6904024767801857,55.78328173374613,323
10311,List,16317.534155801935,0,Thüringen,3,male,1961,0.8441558441558441,13.285714285714286,154
10320,Direct,14365.72973246841,1,Niedersachsen,20,male,1969,0.74,35.535,200
10321,List,14720.086147802522,1,Baden-Württemberg,5,female,1954,0.6842105263157895,109.26315789473684,38
10495,List,266.61097395492425,0,Berlin,4,male,1975,0.8654545454545455,37.06545454545454,550
10501,Direct,7167.136448458114,1,Hessen,2,male,1961,0.6226415094339622,61.613207547169814,106
10627,Direct,9299.122385336808,1,Rheinland-Pfalz,6,male,1981,0.8390342052313883,15.329979879275655,497
10661,List,568.2591901585213,0,Berlin,1,male,1975,0.543859649122807,116.26315789473684,57
10731,Direct,13021.544012796914,1,Bayern,15,male,1949,0.6456310679611651,54.78155339805825,206
10743,Direct,3238.453972720985,1,Niedersachsen,5,male,1964,0.5158730158730159,81.4920634920635,126
10752,Direct,9533.127238992865,1,Niedersachsen,3,male,1968,0.58125,37.81875,160
10753,List,9748.869140844541,0,Nordrhein-Westfalen,12,male,1975,0.125,189.46875,32
10761,List,1049.9238604368215,1,Nordrhein-Westfalen,5,female,1976,0.47619047619047616,150.9047619047619,21
10815,List,19533.70229275377,1,Niedersachsen,2,female,1958,0.5778781038374717,47.69525959367946,443
10839,List,8299.632941071675,0,Niedersachsen,5,female,1980,0.36585365853658536,98.60365853658537,164
10857,Direct,11611.074377871031,0,Niedersachsen,19,male,1984,0.7601476014760148,13.107011070110701,271
10885,Direct,36264.03455341485,1,Mecklenburg-Vorpommern,3,male,1957,0.7727272727272727,46.64204545454545,176
10949,List,1534.2960082748627,1,Bremen,1,female,1952,0.538160469667319,79.64383561643835,511
10959,List,1245.326445994523,1,Nordrhein-Westfalen,6,male,1984,0.09821428571428571,201.94642857142858,112
10963,List,21809.669037508644,0,Sachsen-Anhalt,4,male,1958,0.4010416666666667,145.11979166666666,192
11044,List,6606.883218577226,1,Schleswig-Holstein,1,female,1960,0.19230769230769232,109.5,26
11059,Direct,13833.962193994454,0,Niedersachsen,18,female,1983,0.8211382113821138,33.073170731707314,369
11101,List,11680.095061017288,0,Hessen,6,male,1969,0.5026455026455027,62.2962962962963,189
11104,List,15337.151347484738,1,Hessen,8,female,1959,0.6049723756906077,29.58011049723757,724
11107,List,34580.31422074393,0,Mecklenburg-Vorpommern,1,female,1981,0.5416666666666666,16.25,24
11126,List,6703.896938307044,1,Brandenburg,4,male,1986,0.8403614457831325,31.397590361445783,332
11131,Direct,6404.678297747446,1,Bayern,11,male,1975,0.6513761467889908,35.27522935779817,109
11141,Direct,12896.901678586655,0,Baden-Württemberg,NA,male,1963,0.7047817047817048,22.725571725571726,481
11149,List,23659.05117350444,0,Bayern,6,male,1968,0.16831683168316833,234.0990099009901,101
11163,Direct,21809.669037508644,0,Sachsen-Anhalt,6,male,1989,0.7662082514734774,30.390962671905697,509
11246,List,1245.326445994523,0,Nordrhein-Westfalen,18,male,1992,0.5378787878787878,64.39393939393939,132
11248,List,10890.438421534049,1,Baden-Württemberg,7,female,1960,0.6382978723404256,66.05319148936171,188
11255,List,2203.6887304741867,0,Sachsen,3,male,1982,0.4666666666666667,72.07901234567902,405
11273,Direct,937.8065162248819,1,Nordrhein-Westfalen,30,female,1980,0.7464285714285714,44.26607142857143,560
11274,List,6405.513253731303,0,Baden-Württemberg,8,male,1964,0.4881889763779528,93.51968503937007,127
11277,List,4653.362893884993,0,Rheinland-Pfalz,1,male,1989,0.19753086419753085,129.679012345679,243
11282,Direct,1228.7471280310451,1,Nordrhein-Westfalen,60,male,1959,0.7333333333333333,58.06666666666667,15
11302,List,13322.742688272276,1,Rheinland-Pfalz,1,female,1970,0.32142857142857145,130.10714285714286,56
11392,List,20052.193372952126,0,Schleswig-Holstein,3,female,1977,0.2711864406779661,60.40677966101695,59
11440,List,29730.67825915413,0,Brandenburg,2,male,1956,0.15319148936170213,94.87234042553192,235
11444,List,1716.1937209994053,0,Sachsen,11,male,1964,0.02631578947368421,29.18421052631579,38
11491,Direct,15039.304246475636,1,Rheinland-Pfalz,12,male,1967,0.670926517571885,41.884984025559106,313
11498,Direct,21184.488598416174,0,Schleswig-Holstein,NA,female,1965,0.8461538461538461,26.476923076923075,130
11552,List,9368.807962524288,1,Nordrhein-Westfalen,9,male,1964,0.6615384615384615,61.646153846153844,130
11568,List,1612.8345668094582,1,Hessen,6,female,1959,0.7967306325515281,28.544420753375977,1407
11605,List,21599.416616981893,0,Hessen,4,male,1988,0.0364963503649635,175.65328467153284,274
11625,List,13436.664385796328,1,Schleswig-Holstein,2,male,1971,0.423841059602649,114.25827814569537,151
11626,List,1612.8345668094582,1,Hessen,2,male,1975,0.4772727272727273,84.25,88
11712,List,8987.072722184514,0,Sachsen,7,male,1960,0.04537521815008726,115.95026178010471,1146
11718,Direct,6251.652161498533,1,Nordrhein-Westfalen,53,male,1975,0.7832512315270936,28.76847290640394,406
11792,Direct,3251.246782306718,0,Saarland,2,female,1986,0.6215644820295984,26.266384778012686,473
11811,Direct,6329.468102878495,0,Rheinland-Pfalz,14,male,1971,0.7995910020449898,31.464212678936605,489
11838,Direct,30001.69264122936,1,Niedersachsen,11,male,1968,0.6172839506172839,49.141975308641975,162
11844,List,6620.183102947461,0,Bayern,8,male,1955,0.19444444444444445,158.19444444444446,36
11875,Direct,23538.650435910284,1,Bayern,NA,male,1980,0.7959183673469388,25.306122448979593,98
11915,Direct,877.7203371474873,1,Nordrhein-Westfalen,44,female,1961,0.7845528455284553,38.857723577235774,246
11955,List,5891.906950955195,0,Sachsen-Anhalt,2,male,1960,0.44285714285714284,76.24285714285715,70
11963,Direct,23956.85463180949,1,Brandenburg,10,male,1947,0.8508771929824561,28.18421052631579,114
11967,Direct,611.7989029831895,1,Berlin,1,female,1963,0.7119113573407202,95.86980609418282,361
11999,List,568.2591901585213,1,Berlin,1,female,1968,0.6666666666666666,122.69047619047619,42
12030,Direct,1263.129559290765,0,Sachsen,NA,male,1977,0.7988668555240793,29.128895184135978,706
12058,List,12354.228269575371,0,Niedersachsen,4,male,1982,0.31875,56.2875,160
12090,List,16424.390587043446,0,Bayern,11,male,1982,0.15168539325842698,160.54494382022472,178
12130,List,8000.90918153201,1,Saarland,3,male,1965,0.6721014492753623,32.15942028985507,552
12131,Direct,16477.246856483478,0,Sachsen,1,female,1975,0.09009009009009009,180.76126126126127,222
12197,List,4515.332617648171,0,Baden-Württemberg,4,male,1965,0.42276422764227645,114.54471544715447,246
12255,List,6329.468102878495,1,Rheinland-Pfalz,8,male,1955,0.8173913043478261,22.869565217391305,115
12258,Direct,906.6045896777208,0,Bayern,23,male,1987,0.9433962264150944,8.849056603773585,53
12313,Direct,1140.4822154509875,0,Hamburg,4,male,1985,0.8548094373865699,36.94373865698729,551
12321,List,6404.678297747446,0,Bayern,10,male,1946,0,191.0909090909091,11
12332,List,26847.467928994072,0,Thüringen,2,male,1964,0.4392857142857143,38.68571428571428,280
12355,List,19092.840835809337,0,Niedersachsen,3,female,1978,0.1568627450980392,106.87254901960785,204
12400,Direct,1527.4888450772387,1,Nordrhein-Westfalen,24,female,1968,0.8278688524590164,30.42622950819672,122
12406,Direct,10828.02242416167,1,Nordrhein-Westfalen,5,male,1959,0.3639240506329114,55.60126582278481,316
12502,List,22687.108271933885,1,Bayern,1,male,1972,0.20242914979757085,123.74089068825911,247
12506,List,22687.108271933885,0,Bayern,9,male,1977,0.25980392156862747,170.94117647058823,204
12600,List,3449.9837510279017,1,Hessen,3,male,1968,0.6145251396648045,17.731843575418996,179
12619,Direct,9368.807962524288,1,Nordrhein-Westfalen,6,male,1962,0.8110236220472441,17.60236220472441,508
12633,Direct,1745.283885513886,1,Nordrhein-Westfalen,29,female,1974,0.8297101449275363,12.731884057971014,276
12639,Direct,19728.65155865023,1,Bayern,NA,male,1964,0.7877094972067039,30.793296089385475,179
12660,Direct,22364.070281896333,1,Bayern,NA,male,1965,0.7195121951219512,59.90853658536585,164
12679,Direct,23659.05117350444,1,Bayern,17,male,1954,0.9701492537313433,4.2835820895522385,67
12869,Direct,1915.0650823513922,1,Niedersachsen,12,female,1967,0.3125,92.8125,48
12921,List,9898.740379524505,0,Mecklenburg-Vorpommern,1,male,1978,0.2670807453416149,113.18012422360249,322
12979,List,1837.8433134928425,0,Nordrhein-Westfalen,1,male,1954,0,178.14457831325302,83
12980,List,4417.326282591618,1,Thüringen,1,female,1967,0.25634178905206945,127.41655540720961,749
13026,List,8802.484446256722,0,Nordrhein-Westfalen,13,male,1971,0.7151162790697675,46.848837209302324,172
13090,List,23446.13900371098,1,Niedersachsen,4,female,1962,0.9014084507042254,15.509859154929577,355
13119,Direct,17433.72532454794,1,Baden-Württemberg,NA,male,1960,0.6929577464788732,29.532394366197185,355
13161,List,939.3122617376887,0,Baden-Württemberg,1,male,1955,0.38285714285714284,162.11428571428573,350
13169,List,877.7203371474873,1,Nordrhein-Westfalen,17,male,1962,0.8270676691729323,33.7406015037594,266
13214,List,21556.816543515586,1,Schleswig-Holstein,2,male,1975,0.7344322344322345,22.25824175824176,546
13255,Direct,8299.632941071675,1,Niedersachsen,11,male,1986,0.816,24.644,250
13329,List,7872.696306772487,1,Baden-Württemberg,14,male,1976,0.7777777777777778,25.48148148148148,243
13358,List,6606.883218577226,1,Schleswig-Holstein,4,male,1951,0.7287234042553191,26.0531914893617,376
13367,List,1656.559594153777,1,Bayern,1,female,1955,0.15789473684210525,243.34736842105264,95
13369,Direct,21146.689566539004,1,Hessen,1,male,1970,0.5652173913043478,64.32136105860114,529
13412,Direct,12287.266781487133,0,Nordrhein-Westfalen,NA,male,1978,0.7864077669902912,18.02912621359223,206
13494,List,8090.461441125997,0,Hessen,2,male,1971,0.23214285714285715,94.96428571428571,56
13496,Direct,25746.319793616734,1,Bayern,35,male,1968,0.6129032258064516,58.83870967741935,31
13524,Direct,1534.2960082748627,1,Bremen,1,female,1983,0.7716049382716049,44.52160493827161,324
13591,Direct,3229.0648816967087,1,Nordrhein-Westfalen,47,male,1964,0.5606936416184971,52.959537572254334,173
13595,Direct,4898.129544076396,1,Nordrhein-Westfalen,NA,male,1965,0.2862190812720848,165.4310954063604,283
13609,List,4653.362893884993,1,Rheinland-Pfalz,1,female,1966,0.5111111111111111,45.965656565656566,495
13619,Direct,12644.47955631738,1,Rheinland-Pfalz,7,male,1955,0.7067988668555241,35.62039660056657,706
13635,List,14524.239268911806,1,Sachsen,3,female,1977,0.4095744680851064,35.06382978723404,188
13638,List,20301.007852369887,1,Bayern,7,male,1968,0.6691588785046729,18.85233644859813,535
13759,List,527.1963510336126,0,Bayern,5,male,1949,0.2818991097922849,203.7893175074184,337
13769,Direct,4517.178478159915,0,Hessen,19,male,1966,0.684981684981685,27.978021978021978,273
13781,List,7569.92390635325,0,Nordrhein-Westfalen,15,male,1980,0.12631578947368421,123.05263157894737,95
13919,List,1745.283885513886,1,Nordrhein-Westfalen,11,female,1966,0.6513761467889908,47.21559633027523,218
13932,List,13436.664385796328,1,Schleswig-Holstein,3,female,1971,0.7857142857142857,41.07142857142857,28
14027,Direct,14994.977555500314,1,Bayern,4,male,1974,0.176056338028169,232.83802816901408,142
14048,List,29756.543845588098,1,Bayern,6,female,1962,0.6995884773662552,28.08230452674897,243
14053,List,5614.530722508398,1,Nordrhein-Westfalen,11,male,1959,0.7681159420289855,14.923913043478262,276
14059,List,62516.65843951303,0,Mecklenburg-Vorpommern,3,female,1969,0.23448275862068965,200.3,290
14114,Direct,40109.91711499901,1,Brandenburg,4,female,1979,0.73,41.78,100
14141,Direct,17730.453454520015,1,Thüringen,5,male,1976,0.8239202657807309,23.50996677740864,602
14233,List,15625.610633258113,0,Thüringen,4,male,1967,0.7613636363636364,35.88636363636363,88
14284,List,4620.076005082663,0,Baden-Württemberg,6,male,1973,0.5352112676056338,42.13380281690141,142
14309,List,11481.351323747765,1,Hessen,4,female,1973,0.7966101694915254,24.305084745762713,118
14357,Direct,2651.9931873737883,0,Bremen,2,male,1966,0.8617234468937875,23.34068136272545,499
14517,List,4417.326282591618,1,Thüringen,1,male,1976,0.6528925619834711,35.68595041322314,242
14535,List,1049.9238604368215,0,Nordrhein-Westfalen,5,male,1964,0.3153153153153153,123.45945945945945,111
14596,Direct,30931.510009390302,1,Rheinland-Pfalz,1,male,1968,0.7237569060773481,37.48066298342541,362
14694,Direct,17963.405722279003,0,Niedersachsen,13,male,1983,0.7025089605734767,31.133811230585422,837
14702,List,6620.183102947461,0,Bayern,7,female,1958,0.027777777777777776,77.87962962962963,108
14714,Direct,18558.840170009,0,Baden-Württemberg,NA,male,1986,0.8008720930232558,30.646802325581394,688
14725,List,9896.253255837222,0,Bayern,17,male,1977,0.7491408934707904,18.585910652920962,582
14878,List,13388.754706588814,0,Hessen,3,male,1961,0.3217391304347826,97.94782608695652,230
14906,List,2687.2411164402356,1,Hessen,3,female,1956,0.5285714285714286,63.73571428571429,140
14982,Direct,11519.333655757337,1,Baden-Württemberg,NA,male,1961,0.7647058823529411,39.8235294117647,17
15006,Direct,1648.2836509685806,1,Nordrhein-Westfalen,54,male,1970,0.8515406162464986,21.878618113912232,1071
15023,Direct,5136.271504856958,1,Nordrhein-Westfalen,35,male,1974,0.7659574468085106,23.354609929078013,423
15024,List,9993.58446508411,1,Bayern,13,male,1965,0.7747747747747747,19.03753753753754,666
15061,List,18558.840170009,1,Baden-Württemberg,3,female,1962,0.6186666666666667,40.42666666666667,375
15079,Direct,23095.194584292993,0,Sachsen-Anhalt,8,male,1968,0.8123620309050773,24.300220750551876,453
15136,Direct,13846.64385374311,1,Rheinland-Pfalz,3,female,1951,0.5652173913043478,30.119565217391305,92
15137,Direct,1017.0679586826636,1,Nordrhein-Westfalen,59,male,1952,0.819078947368421,27.38157894736842,608
15180,List,10828.02242416167,0,Nordrhein-Westfalen,9,male,1968,0.18,82.73,100
15186,Direct,10909.983717576151,1,Baden-Württemberg,1,male,1942,1,0,24
15203,Direct,8000.90918153201,1,Saarland,2,female,1983,0.7295454545454545,26.81590909090909,440
15235,Direct,6703.896938307044,0,Brandenburg,3,female,1976,0.7562076749435666,40.347629796839726,443
15323,List,19092.840835809337,0,Niedersachsen,7,male,1984,0.4489795918367347,57.704081632653065,98
15393,List,12006.559319468139,0,Baden-Württemberg,5,male,1967,0.13279132791327913,214.3658536585366,369
15413,Direct,16317.534155801935,1,Thüringen,7,male,1956,0.5238095238095238,29.38095238095238,42
15449,Direct,19523.702137969784,1,Nordrhein-Westfalen,NA,male,1971,0.7852564102564102,28.98076923076923,312
15498,List,839.5358992163534,0,Bayern,5,male,1980,0.21875,177.209375,320
15573,Direct,9993.58446508411,1,Bayern,12,male,1968,0.6344086021505376,68.04838709677419,372
15583,Direct,2415.713297861345,0,Hessen,22,male,1981,0.7607260726072608,30.3993399339934,606
15618,List,4136.7680621668615,0,Sachsen-Anhalt,1,male,1978,0,123.48837209302326,43
15619,List,4136.7680621668615,1,Sachsen-Anhalt,1,female,1960,0.14285714285714285,68.14285714285714,28
15631,List,1153.3382731834947,0,Baden-Württemberg,2,female,1975,0.5529411764705883,67.43529411764706,85
15709,Direct,5891.906950955195,1,Sachsen-Anhalt,3,male,1975,0.9025522041763341,14.28538283062645,431
15720,Direct,9748.869140844541,1,Nordrhein-Westfalen,NA,male,1980,0.18095238095238095,177.59047619047618,105
15723,List,20198.504325664417,0,Sachsen,4,male,1944,0.0684931506849315,131.8082191780822,73
15724,List,1153.3382731834947,0,Baden-Württemberg,10,male,1971,0.2976878612716763,171.64450867052022,346
15781,List,19092.840835809337,1,Niedersachsen,9,male,1956,0.2857142857142857,38.357142857142854,14
15809,List,6703.896938307044,0,Brandenburg,3,male,1979,0.16891891891891891,123.20270270270271,148
15834,List,12437.496791560232,1,Niedersachsen,8,female,1976,0.6358381502890174,58.1878612716763,346
15844,Direct,9896.253255837222,0,Bayern,19,female,1981,0.9010309278350516,4.422680412371134,485
15872,List,6404.678297747446,1,Bayern,14,female,1965,0.4803921568627451,76.90196078431373,102
15895,List,2687.2411164402356,0,Hessen,4,female,1968,0.2627118644067797,96.82203389830508,118
15931,Direct,891.1557649882102,1,Berlin,NA,male,1966,0.7105263157894737,87.8157894736842,76
15945,Direct,793.4965989627477,1,Bayern,NA,male,1985,0.9696969696969697,5.666666666666667,33
15946,Direct,23446.13900371098,1,Niedersachsen,30,male,1976,0.8296703296703297,23.543956043956044,182
15968,Direct,12167.045795945542,0,Rheinland-Pfalz,10,male,1972,0.8084358523725835,28.240773286467487,569
15976,Direct,9898.740379524505,1,Mecklenburg-Vorpommern,5,male,1968,0.8415178571428571,28.991071428571427,448
15979,Direct,1424.9583366377014,0,Schleswig-Holstein,9,male,1970,0.6996197718631179,64.11787072243347,526
15999,Direct,56509.82632017176,1,Brandenburg,7,male,1973,0.7883472057074911,43.462544589774076,841
16022,Direct,8627.05073494411,1,Rheinland-Pfalz,13,male,1987,0.7702265372168284,25.362459546925567,309
16086,Direct,22540.13956171826,1,Baden-Württemberg,NA,male,1970,0.7857142857142857,28.428571428571427,56
16110,Direct,17114.579078618026,1,Sachsen-Anhalt,4,male,1964,0.823076923076923,15.3,130
16174,List,393.12569154862734,0,Berlin,1,female,1971,0.01910828025477707,313.5127388535032,314
16175,Direct,13291.067254254804,1,Schleswig-Holstein,4,male,1958,0.7544141252006421,16.601926163723917,623
16185,List,1289.986224157226,0,Nordrhein-Westfalen,2,female,1958,0.8061674008810573,54.97797356828194,227
16186,Direct,23208.917540589875,1,Bayern,NA,male,1974,0.6799116997792495,19.200883002207505,453
16189,List,2933.1439877796274,0,Nordrhein-Westfalen,12,male,1961,0.42386831275720166,43.34567901234568,243
16194,List,12896.901678586655,0,Baden-Württemberg,8,male,1987,0.4444444444444444,79.80555555555556,252
16206,Direct,22687.108271933885,1,Bayern,13,male,1954,0.6857142857142857,21.014285714285716,70
16234,List,2415.713297861345,1,Hessen,4,male,1964,0.3516483516483517,59.214285714285715,182
16295,List,16389.36080114475,0,Baden-Württemberg,13,female,1963,0.9148936170212766,5.1063829787234045,47
16356,List,774.4576597197047,0,Hamburg,1,female,1975,0.7301587301587301,106.28571428571429,63
16445,Direct,1133.5408887741771,1,Niedersachsen,22,female,1968,0.7302631578947368,38.43421052631579,152
16482,List,10890.438421534049,0,Baden-Württemberg,5,female,1981,0.4069767441860465,59.383720930232556,86
16485,Direct,15337.151347484738,1,Hessen,4,male,1974,0.31627906976744186,114.33023255813953,215
16490,List,793.4965989627477,1,Bayern,12,female,1964,0.7153846153846154,39.6,130
16502,Direct,4366.010763125965,0,Nordrhein-Westfalen,43,male,1964,0.8194444444444444,15.36111111111111,72
16556,List,6703.896938307044,0,Brandenburg,1,female,1981,0.3641304347826087,159.125,184
16600,List,1734.4718276979581,0,Baden-Württemberg,1,male,1967,0.2268041237113402,103.75257731958763,97
16603,Direct,4221.819048093925,1,Nordrhein-Westfalen,61,male,1964,0.5404101326899879,99.34620024125452,829
16642,Direct,13246.67338046594,0,Nordrhein-Westfalen,49,male,1955,0.8563829787234043,12.77659574468085,188
16655,List,19094.237721332618,0,Bayern,7,male,1968,0.4812680115273775,94.53890489913545,347
16679,Direct,9011.160791303255,0,Baden-Württemberg,NA,male,1968,0.8568627450980392,18.313725490196077,510
16761,List,1299.7241694929098,0,Nordrhein-Westfalen,16,male,1950,0.5829145728643216,18.045226130653266,199
16776,List,5609.09241171024,0,Baden-Württemberg,5,male,1979,0.5592105263157895,52.28947368421053,456
16851,List,8902.510515739217,1,Saarland,1,male,1977,0.07142857142857142,59.285714285714285,28
16867,List,12637.78892422707,1,Niedersachsen,2,male,1954,0.6727272727272727,40.85454545454545,165
16937,Direct,1049.9238604368215,0,Nordrhein-Westfalen,48,male,1964,0.8775510204081632,15,98
16967,Direct,5472.027077717754,1,Saarland,4,male,1979,0.41,37.766666666666666,300
16981,List,10514.119223408437,0,Bayern,12,male,1963,0.5406698564593302,64.16267942583733,209
16985,Direct,1656.559594153777,1,Bayern,25,male,1975,0.7952069716775599,37.92156862745098,459
16987,List,26748.36958312895,0,Thüringen,2,male,1962,0.47058823529411764,56.50735294117647,136
16996,List,16905.786838054846,1,Rheinland-Pfalz,1,male,1971,0.35877862595419846,39.465648854961835,131
17082,List,25430.705554404645,1,Niedersachsen,1,female,1979,0.5560253699788583,68.03171247357294,473
17102,Direct,7569.92390635325,0,Nordrhein-Westfalen,18,female,1976,0.5793450881612091,39.09068010075567,397
17128,List,11568.655858480684,0,Nordrhein-Westfalen,5,male,1982,0.3125,94.15625,64
17129,Direct,15625.610633258113,1,Thüringen,3,male,1959,0.8606676342525399,13.049346879535559,689
17146,List,10876.609071343973,1,Nordrhein-Westfalen,7,female,1963,0.16793893129770993,92.42366412213741,262
17256,List,1158.1087701978106,0,Hamburg,3,male,1974,0.8477157360406091,45.86294416243655,394
17273,Direct,1245.326445994523,1,Nordrhein-Westfalen,62,male,1971,0.8095238095238095,39.714285714285715,21
17285,Direct,21556.816543515586,1,Schleswig-Holstein,1,male,1963,0.6607929515418502,34.74889867841409,227
17294,List,877.7203371474873,1,Nordrhein-Westfalen,1,female,1969,0.06666666666666667,217.1,60
17608,List,12644.47955631738,0,Rheinland-Pfalz,2,female,1969,0.5851851851851851,29.45925925925926,135
17625,List,1001.2694439737942,1,Berlin,2,male,1972,0.7529880478087649,70.00398406374502,251
17652,List,8587.900264831123,0,Baden-Württemberg,1,female,1979,0.025210084033613446,300.66806722689074,476
17702,Direct,29928.781280816474,1,Thüringen,NA,male,1965,0.7843137254901961,21.220588235294116,204
17713,List,30333.1834332131,1,Bayern,4,male,1957,0.15789473684210525,140.89473684210526,19
17714,List,774.4576597197047,1,Hamburg,1,male,1967,0.9095840867992767,28.151898734177216,553
17753,Direct,15555.96245308282,1,Bayern,10,female,1976,0.7692307692307693,31.092307692307692,325
17759,Direct,8802.484446256722,1,Nordrhein-Westfalen,19,female,1958,0.711864406779661,47.378531073446325,177
17776,Direct,12006.559319468139,1,Baden-Württemberg,NA,male,1956,0.6444444444444445,69.43703703703704,135
17809,Direct,1734.4718276979581,1,Baden-Württemberg,5,male,1959,0.8991596638655462,23.563025210084035,119
17849,Direct,20198.504325664417,1,Sachsen,11,male,1985,0.6685393258426966,35.311797752808985,356
17899,List,12167.045795945542,1,Rheinland-Pfalz,2,female,1973,0.5870445344129555,45.31983805668016,247
17964,Direct,12029.827229740209,1,Niedersachsen,17,male,1960,0.800235017626322,31.571092831962396,851
17996,Direct,8758.595538076432,1,Baden-Württemberg,NA,male,1985,0.9230769230769231,8.897435897435898,195
18010,Direct,7872.696306772487,1,Baden-Württemberg,2,female,1966,0.7592267135325131,36.31810193321617,569
18037,List,527.1963510336126,0,Bayern,14,male,1964,0.32432432432432434,205.86872586872587,259
18054,List,19523.702137969784,1,Nordrhein-Westfalen,13,male,1983,0.7023519870235199,29.83698296836983,1233
18065,Direct,1612.8345668094582,0,Hessen,9,female,1966,0.7635658914728682,40.486434108527135,516
18135,List,9368.807962524288,0,Nordrhein-Westfalen,20,female,1987,0.42857142857142855,43.5,70
18138,Direct,11680.095061017288,1,Hessen,10,male,1961,0.43859649122807015,132.31578947368422,57
18165,Direct,6581.68657885051,1,Nordrhein-Westfalen,2,female,1962,0.6121495327102804,47.82710280373832,214
18540,List,1701.3783457691866,1,Nordrhein-Westfalen,12,female,1962,0.8588235294117647,20.07843137254902,255
18668,Direct,17266.87978935991,1,Bayern,16,female,1987,0.5607142857142857,26.825,280
18701,List,937.8065162248819,0,Nordrhein-Westfalen,10,male,1985,0.07804878048780488,205.81951219512194,205
18704,List,42341.073569025495,1,Brandenburg,4,male,1970,0.8286713286713286,48.02447552447553,286
18722,Direct,860.9338936323527,1,Hessen,8,male,1961,0.3333333333333333,132.8,15
18733,List,11120.226331923619,1,Hessen,9,male,1981,0.7277486910994765,19.87434554973822,382
18909,List,1153.3382731834947,1,Baden-Württemberg,2,male,1965,0.368,124.272,125
18910,Direct,1143.7166371254982,1,Nordrhein-Westfalen,63,male,1987,0.8082901554404145,57.83419689119171,772
18923,Direct,784.4534142131391,1,Hamburg,1,female,1967,0.8813559322033898,36.13898305084746,295
